geoid,county,municipality,lat,lon,median_income,pct_housing_pre_1950,poverty_rate,children_under_6_rate,lead_90p_ppb,ph_mean,hardness_mg_l,chlorine_residual_mg_l,distance_to_tri_km,winter_freeze_thaw_days,median_housing_year,alkalinity_mg_l,pws_action_level_exceedance_5y,pws_any_sample_gt15_3y,q1_lead_ppb,q2_lead_ppb,q3_lead_ppb,q4_lead_ppb,q5_lead_ppb,q6_lead_ppb,q7_lead_ppb,q8_lead_ppb,risk_label
340090202011,Cape May,Cape May Area 201,39.0621,-74.836,162292.0,0.3212209302325581,0.12,0.0315670800450958,7.732152559050455,7.341612483422102,130.82476288859627,1.679231919709302,11.05695297803905,28.972728388445613,1961.0,48.165597758890605,0,0,8.454552247631401,8.800706619518706,7.362346676430225,5.51907479450688,7.5507528761092315,7.786886616529239,9.76466008782784,7.57370394613541,0
340090202012,Cape May,Cape May Area 201,39.070100000000004,-74.828,105156.0,0.3344226579520697,0.12,0.0128440366972477,12.124264707895975,7.206871863381315,121.05665179323172,1.6538161516743102,9.946860831103931,32.78416131730236,1961.0,54.64100945223279,0,1,11.007457361646164,15.112987161642806,13.1339024516672,11.300469833630157,12.874611841824777,11.484658760604654,11.448499116307604,9.13316448326878,1
340090202031,Cape May,Cape May Area 203,39.0623,-74.836,75000.0,0.0886727688787185,0.12,0.0,6.774889579520097,7.383867622690493,121.97506956440903,1.4817793249928752,8.312810593867361,26.203149232149908,1991.0,62.36649343077914,0,0,7.946867415660115,7.724513946712734,7.952767701224153,5.973556050967037,8.46264666139064,7.527736085986265,9.780982736580714,6.359760730420886,0
340090202032,Cape May,Cape May Area 203,39.0703,-74.828,42361.0,0.0357598978288633,0.12,0.0,0.8481284559740068,7.46763263798681,105.25841459406846,1.6575961287620984,14.280627982855439,23.219487869925576,1994.0,74.17721046181985,0,0,2.0737355722444253,0.01,2.529487227538305,1.5077375292318607,2.4527207634684056,0.4387342754598853,0.4246087504528214,0.9395045389619509,0
340090202033,Cape May,Cape May Area 203,39.0783,-74.82000000000001,136250.0,0.0085714285714285,0.12,0.0,2.5140620202108255,7.671609375747328,127.23600923128707,1.523815287864784,10.404745736465575,26.882732356198996,1986.0,75.54337403266275,0,0,1.6479486698082892,4.425928166981665,2.471359263949926,1.4811202866301305,3.451224621960353,3.434596560180366,3.653711452799311,2.651954961524243,1
340090202051,Cape May,Cape May Area 205,39.0625,-74.836,116667.0,0.0189753320683111,0.12,0.0,0.05,7.68601645337602,128.9043018687716,1.3652138758188546,8.91426041375007,21.54217971733408,1980.0,53.64078167364203,0,0,0.6831784075523737,0.01,0.01,0.01,0.8309659877080189,1.751171426830639,1.0417234166249056,2.2309703613687835,0
340090202052,Cape May,Cape May Area 205,39.0705,-74.828,92614.0,0.0135593220338983,0.12,0.0032258064516129,6.6358279110784615,7.32122624633694,125.70760660506971,1.7481959691968396,11.336816055786086,25.01434290110744,1986.0,76.9113838246908,0,0,6.182990884686245,6.08866869287205,4.55258043131083,6.100601103636553,8.579316969936592,8.939841526089321,5.800887805790853,5.818940816710649,0
340090202061,Cape May,Cape May Area 206,39.0626,-74.836,173750.0,0.0441075120606478,0.12,0.0203821656050955,2.452396421842404,7.648977126634739,150.78200848610211,1.667005379461097,12.833804827529791,34.975807104607526,1985.0,62.38143724178231,0,0,4.067896356520956,4.3115689349556625,2.1806948858702686,2.6354184926748725,4.672128691933529,2.9118616513753364,1.1710647032969854,1.0656865431258742,0
340090202062,Cape May,Cape May Area 206,39.0706,-74.828,185938.0,0.1005181347150259,0.12,0.0,8.091662534002026,7.318415339340982,129.79334442830083,1.7347842889966572,13.09653099690514,24.458415033463744,1989.0,66.78857593074231,0,0,12.291512154662229,8.637481350176166,9.977964132378279,7.735377997531546,9.044486922425035,11.72170339984758,7.085197708878852,9.283596610388008,0
340090203011,Cape May,Cape May Area 301,39.0721,-74.836,103261.0,0.3563579277864992,0.12,0.0678087080656673,8.693402662377753,7.324880091749686,125.96227478491618,1.5658318064548278,9.081933683503804,26.508403186169737,1964.0,46.64169710990066,0,0,9.142588444873914,8.874075010988241,8.794705487019458,8.297681490016036,10.137809984919206,9.951860689648784,8.873105757153512,9.060745197997194,0
340090203012,Cape May,Cape May Area 301,39.0801,-74.828,119054.0,0.0747663551401869,0.12,0.0524523160762942,0.05,7.4320554496383435,133.82973962631885,1.7399812972346054,10.876989195150628,24.795696009492428,1980.0,68.94888990579042,0,0,2.2555172948437274,2.304495009320262,1.5632248217019231,0.01,0.3542776085996857,0.7705479844132512,1.2061546264018623,1.2934359726179534,0
340090203013,Cape May,Cape May Area 301,39.088100000000004,-74.82000000000001,60909.0,0.0,0.12,0.1087378640776699,0.05,7.847157709847797,153.19436245201274,1.7993192252479038,11.300660473902546,23.947470839403852,1982.0,89.53079162896881,0,0,1.760613356810031,0.01,0.01,0.01,2.1841665870334213,2.765993171358855,0.1399322374843085,0.01,0
340090203014,Cape May,Cape May Area 301,39.0961,-74.812,87269.0,0.0520393811533052,0.12,0.0735735735735735,6.958030064879976,7.4061516002234615,130.8726765273109,1.9090983361635847,12.26882187553842,27.653408246077188,1983.0,67.95167048184145,1,0,7.452698846887386,6.786168050443615,8.575970655126048,5.882099104522887,8.682851311357142,6.567475563977521,6.760704080497631,6.448448877552652,0
340090203021,Cape May,Cape May Area 302,39.0722,-74.836,116058.0,0.0563564875491481,0.12,0.0690578158458244,1.8458566704540766,7.52181935376218,101.15819979092828,1.7680782769914047,11.960797426928332,20.215963265880077,1983.0,63.07424578176493,0,0,3.0111236157171337,2.792075221386308,2.6080046738227987,0.5217151743971269,2.365184521779673,2.4098263861250775,1.5414981196836308,2.657101297311759,0
340090203022,Cape May,Cape May Area 302,39.080200000000005,-74.828,85268.0,0.0,0.12,0.0334545454545454,3.775090197474365,7.655318631511886,133.02470262369442,1.703718447099931,10.694453965605526,24.77885162753399,1995.0,67.26271012259568,0,0,2.9629360987445477,1.6923645184056921,3.9385188124744643,3.345301133488055,4.0707785902574685,4.027996443748961,3.946955950239969,3.2700428501927745,0
340090203023,Cape May,Cape May Area 302,39.0882,-74.82000000000001,148250.0,0.0153452685421994,0.12,0.0521195274496177,0.05,7.346164751714554,117.28917488344084,1.439017432928438,12.736100839285529,20.157809088656496,1986.0,56.72325906332347,0,0,0.7815036862186827,0.6272327105517789,1.1027559663366862,0.01,2.9093879612488927,0.01,0.0717924810702642,1.75511820246265,0
340090203024,Cape May,Cape May Area 302,39.0962,-74.812,102162.0,0.4132553606237816,0.12,0.0,12.75119907880814,7.168161532384397,104.77029777031417,1.6300212156141878,8.376831862195953,31.909495815160046,1956.0,63.35498114311684,1,0,13.001189189557303,13.238669052116604,12.145485172054716,12.363470145487003,13.068454480904279,14.42075721800175,12.646449419506755,11.788581877050134,1
340090204001,Cape May,Cape May Area 400,39.082,-74.836,104913.0,0.1623449830890642,0.12,0.0594059405940594,5.317367726152209,7.342689787449668,148.21073496496587,1.4326007841443242,11.435068009548047,29.42482905147171,1985.0,64.80457557103219,0,0,7.392861947999675,4.778197171763918,5.84648077191054,2.879279742091919,5.959137118999995,6.221917260558808,4.592129450537745,7.5944148985302835,0
340090204002,Cape May,Cape May Area 400,39.09,-74.828,147857.0,0.0657894736842105,0.12,0.0075921908893709,5.740663813254786,7.375316250687226,145.61735800394064,1.5231686195398466,11.536133080120166,22.547313518253436,1978.0,57.965658854880395,0,0,5.6314904627622955,6.121865570162129,4.830786851608084,6.302755922513049,5.238951443921921,7.055401329018582,5.2318810279026335,5.503640741978877,0
340090205001,Cape May,Cape May Area 500,39.092,-74.836,31352.0,0.3313008130081301,0.12,0.0637583892617449,7.736712050460362,7.164449708646441,116.97786974907854,1.9392587488000532,7.576667973073722,18.232673075915507,1956.0,47.07481953262851,0,0,7.157038728332521,8.422064273249276,7.0850195161938645,5.765335331340418,9.738324540411012,9.033532272995577,9.050291257386753,8.404338752712471,0
340090205002,Cape May,Cape May Area 500,39.1,-74.828,63125.0,0.2555865921787709,0.12,0.0671532846715328,10.95133215031671,7.539154316275403,117.05642657321073,1.4925449733122842,7.9572534040685925,27.761475083574688,1977.0,58.50762216168223,0,1,10.414017098760274,11.303697539966937,9.962006162116444,9.038663016854859,11.258652540963382,9.671670126170651,10.592289302298347,10.1639664884365,1
340090206001,Cape May,Cape May Area 600,39.102000000000004,-74.836,92888.0,0.2529601722282024,0.12,0.0586481113320079,9.881126195473879,7.199273706653961,129.76200654295698,1.2946111093362065,10.549370714336346,25.66113191672716,1972.0,65.9516359131234,0,0,11.402359048197168,11.179038974881454,8.91806773453979,8.269653848870648,10.78110066731252,11.775502109722185,11.176444392562692,9.683938606298117,0
340090207001,Cape May,Cape May Area 700,39.112,-74.836,119643.0,0.0619785458879618,0.12,0.0198339483394833,2.7350688635895537,7.5945998125295535,117.2178538984821,1.7679749291639222,9.761377518412695,34.99108036452806,1987.0,57.30898180280984,0,0,3.112725914386969,3.4319412632153576,0.8444052351410696,1.8033472526292047,3.5382967957613456,2.490074416891945,3.2619040219259325,4.8770582233737745,0
340090207002,Cape May,Cape May Area 700,39.120000000000005,-74.828,111250.0,0.2234636871508379,0.12,0.1531145981930575,12.88752235012749,7.406974866328016,126.21911627613167,1.545039939746862,15.03889293631333,31.76693944913412,1981.0,68.64179987460217,0,0,11.615226836096554,13.101205445236085,15.410122639264257,12.303555527049783,16.370028303344228,14.54304002979706,15.392436556730829,12.345443994672552,0
340090208001,Cape May,Cape May Area 800,39.122,-74.836,76000.0,0.243682310469314,0.12,0.0,9.593713366643263,7.047474012946047,119.28181572839156,1.7612011241629841,13.035730609317135,28.73659592726445,1982.0,58.152274544633585,0,0,11.289761518441715,10.76525959636042,8.2913253040597,10.20885526023605,12.445816050003216,8.798840354701133,10.163380265040821,9.767667159169742,0
340090208002,Cape May,Cape May Area 800,39.13,-74.828,92500.0,0.0208087946603847,0.12,0.0,4.718558563822638,7.620146412223962,123.03517223064868,1.4704804957460254,12.878507807913728,24.227045959108146,1996.0,60.804083544207074,0,0,3.636984127970841,5.413785226164889,5.875303041326348,5.350401587022005,5.962439888688773,5.700839946373411,5.756839119940738,6.432564347107619,0
340090208003,Cape May,Cape May Area 800,39.138,-74.82000000000001,115694.0,0.015547703180212,0.12,0.0,3.489431979575243,7.238081810345281,110.98773765584495,1.5821129400886251,9.906424562419671,25.437622002548544,1987.0,64.72547305384728,0,0,3.4661077066969894,7.1909801324979545,1.6525221105244816,1.117811756817508,3.6673122233029014,3.3799866949290296,2.727744474390092,2.763919498443143,0
340090208004,Cape May,Cape May Area 800,39.146,-74.812,66944.0,0.1558011049723757,0.12,0.0,9.447120776246516,7.527187426406512,137.76277992945222,1.825382221642847,9.162257698725028,27.836435509094002,1991.0,76.5647846081979,0,1,9.795343676022368,10.972732909793134,8.831760069938552,7.012820109570343,10.482222221952176,10.277808576404395,8.333508066478602,10.60415472262875,1
340090208005,Cape May,Cape May Area 800,39.154,-74.804,85417.0,0.0272934040940106,0.12,0.0257510729613733,2.4718291386693565,7.409362277893921,142.2854684751979,1.4476969647532527,10.911748381901024,28.192131730610463,1994.0,56.86797033568885,0,0,1.8464714531117583,2.2893807883253325,2.0979895560604276,3.1908235283180293,3.293737139848117,2.882710151826932,4.964218116635399,2.3489547217655855,0
340090209011,Cape May,Cape May Area 901,39.1321,-74.836,130000.0,0.1811150499516597,0.12,0.0214205186020293,4.744851707967728,7.38172565819238,126.63755212991873,1.620610102723368,11.075475852975947,23.547131859970257,1973.0,55.658024254461125,0,0,3.4583318403770287,3.2535142277326417,6.329100769726451,4.09005111511646,7.3923235151227304,5.64461248597311,6.150576239270391,3.2025617444970917,0
340090209021,Cape May,Cape May Area 902,39.132200000000005,-74.836,154116.0,0.0825242718446602,0.12,0.0150214592274678,7.258299001741613,7.204998379006771,127.40508995351105,1.6896956574244217,8.679525818225128,20.923357618067474,1986.0,73.27464925960363,0,0,8.733048279576991,6.912537371235932,7.642379770373984,5.666924247343293,10.991603425550041,7.591357589490938,6.239477410025086,8.484417701917875,0
340090209022,Cape May,Cape May Area 902,39.1402,-74.828,160357.0,0.0481347773766546,0.12,0.0063291139240506,7.5249562898890865,7.517561903950806,135.3898842236168,1.538114735342925,11.652206374978569,34.236507972580235,1986.0,68.8299956978096,0,0,8.821990005688466,5.678631878809254,6.365449708547182,7.705899271509036,8.789646521580536,7.580393220256658,8.637823473966208,10.478247176866738,0
340090209023,Cape May,Cape May Area 902,39.1482,-74.82000000000001,128125.0,0.0696232713400095,0.12,0.0211946050096339,5.050439549710036,7.660210302955115,127.86281373806686,1.6822955311787229,12.501493212761737,26.80303457001497,1987.0,59.865896057655185,0,0,5.6896389640536675,6.1820093890902434,4.8014903759573695,5.828134503202985,6.834124650268942,7.008543145692982,6.266357979637745,6.6187427447623595,0
340090210011,Cape May,Cape May Area 001,39.042100000000005,-74.8359,91875.0,0.0156128024980484,0.12,0.0050022737608003,0.2956538572075389,7.359336032272135,148.59476618600087,1.6483471541305974,6.6552496858602135,26.45455796973607,1997.0,76.18260818600055,0,0,1.2775182838294925,0.3756189127971737,1.6206909029243095,0.2934861682518562,3.359171903760916,2.2533482223549193,2.4669738988299983,0.8857539828518497,0
340090210021,Cape May,Cape May Area 002,39.0422,-74.8359,102448.0,0.1809447558046437,0.12,0.0290255701451278,6.158865676984469,7.258763540337251,112.04364572347448,1.7261814207389303,9.166744315539331,21.32985948658822,1987.0,69.61868612155841,0,0,4.867650836694483,5.713334545248881,7.334153267413066,4.848152207193098,7.645681169787367,8.833668558353661,5.615979413286813,5.754738939487982,0
340090210022,Cape May,Cape May Area 002,39.050200000000004,-74.8279,106250.0,0.2332563510392609,0.12,0.1306256860592755,3.0840098827277416,7.426656306330126,138.1713035161821,1.9223292856937662,12.192642342036727,30.368389164701178,1975.0,61.97435860449569,0,0,4.238152814475455,4.141798073199267,2.3687080319362988,0.251798221215108,3.108621140936158,3.72317998598693,3.3149809552667513,3.603640619956369,0
340090211001,Cape May,Cape May Area 100,39.052,-74.8359,57917.0,0.0115321252059308,0.12,0.0090634441087613,4.77335035578221,7.620121358304346,126.46957161877772,2.0472816444486277,11.028212484723761,29.096318663677273,1985.0,63.7364780406828,0,0,5.808321019508388,4.767054699010343,3.1761415182237864,4.884554978373568,5.566209954266136,5.268698796835947,4.614049407383465,5.934342070569233,0
340090211002,Cape May,Cape May Area 100,39.06,-74.8279,97206.0,0.1714743589743589,0.12,0.0,8.446914041677147,6.901410935190094,114.38545007586788,1.7154993673117147,9.354975231918427,25.321904028075245,1971.0,58.25163996440207,0,0,9.513490142273039,9.28043581770079,7.760427902727733,7.84904940801072,9.35793295201363,9.146689416089426,9.087836459768395,7.299829895867151,0
340090211003,Cape May,Cape May Area 100,39.068000000000005,-74.8199,68631.0,0.2717391304347826,0.12,0.0957022596366858,4.539994274714854,7.706103011886989,154.80506491454875,1.6294408702940917,10.248857494884746,26.064451290353663,1973.0,59.98436504412632,0,0,5.602678470314316,4.647227931550574,5.3068910396729905,3.15662027542881,4.661494719678321,4.409280414301595,4.5069874039457805,2.1827001075940182,0
340090213001,Cape May,Cape May Area 300,39.072,-74.8359,97861.0,0.3192510801728276,0.12,0.0,13.938345892629101,7.368347278562762,156.4624044701896,1.7121378234394211,8.481501096394242,26.43593464211542,1958.0,45.2160221430342,0,1,15.612005823328278,14.42298342866204,12.027632225902073,11.754826667425547,14.9092350423632,13.203739310602922,15.124615454724882,12.403767879167667,1
340090213002,Cape May,Cape May Area 300,39.08,-74.8279,141750.0,0.2959183673469387,0.12,0.0,6.188010937453406,7.421853120245694,125.34556075086645,1.6111636632663808,10.389552454292149,25.832736205896012,1981.0,67.31370762049347,0,0,6.640410414770266,8.007380897057287,6.017358056630255,5.973222625661008,5.435947101264718,6.218844883735968,5.0575855135918815,5.581894353181358,0
340090213003,Cape May,Cape May Area 300,39.088,-74.8199,103261.0,0.5763097949886105,0.12,0.0,7.895284736449554,7.015428584927277,133.1767041765071,1.4078926338165465,8.44043861726189,27.815622236804987,1947.0,58.51666131988506,0,0,8.544539737540974,9.301702497610135,6.574209860598297,6.828855912624546,6.640359839592719,7.7119357061993705,8.484284809772253,7.712254994137963,0
340090213004,Cape May,Cape May Area 300,39.096000000000004,-74.8119,82132.0,0.2546245919477693,0.12,0.0,12.064723889439534,6.946498395133947,122.1857648499167,1.6390114290187554,10.380644063075813,27.234344099172297,1976.0,56.53812833947152,0,0,11.176382595837229,14.040938754379875,11.54998518413165,11.7863250532376,12.92298735544356,13.308712508788727,10.927529433138233,11.756111587562113,0
340090213005,Cape May,Cape May Area 300,39.104,-74.8039,93913.0,0.0964285714285714,0.12,0.0,5.887290353905442,7.586980126535763,124.11646188922623,1.80831755878271,12.328014569951673,25.16838931309865,1983.0,67.91883593944647,0,1,7.221541276847347,6.665972017420983,6.469700471258522,6.428993177339501,6.5699541428450114,7.3755082868136235,7.572845452808183,6.016005668493689,1
340090213006,Cape May,Cape May Area 300,39.112,-74.7959,80843.0,0.1541850220264317,0.12,0.0,5.119921329322619,7.289905125631356,114.25000976258174,1.4262879304591092,9.478972381713254,21.341685710275726,1981.0,72.13064541768448,0,1,4.964386868586372,3.5292003967462273,5.068756944116138,3.9109476450664817,8.013825349004955,3.596384972152803,5.231094722774941,4.225446593006343,1
340090213007,Cape May,Cape May Area 300,39.120000000000005,-74.78790000000001,58958.0,0.1725,0.12,0.0,0.24273361638724467,7.496161338836668,112.47685370744263,1.4983115174953971,12.022231553624684,26.058644129157944,2001.0,77.5194867085415,0,0,0.1663508298396401,0.01,1.0275396376686095,2.1132535214890544,0.6518838692603083,0.01,0.4630188197011802,0.6407525432771465,0
340090213008,Cape May,Cape May Area 300,39.128,-74.7799,59761.0,0.4070080862533692,0.12,0.0,5.1268958935545506,7.1442829126320895,149.9697996630731,1.558707223346416,10.398640749463766,29.305037994001843,1982.0,64.48151106128408,0,0,5.257021010048782,3.74993848748807,6.49409513481677,4.544449765021566,6.398903551777994,6.186661560697343,6.438028258798227,4.94355686151585,0
340090214001,Cape May,Cape May Area 400,39.082,-74.8359,103261.0,0.3950381679389313,0.12,0.0,7.597059651781063,7.245825433075184,127.37478539396463,1.7018515785117712,11.90589386350053,28.164632871121782,1971.0,38.64409683969454,0,0,6.99754244444113,9.007540913570903,11.720576321269235,7.9658758109897185,8.075008786912248,8.385615972196673,8.22515609899552,7.178925226076194,0
340090214002,Cape May,Cape May Area 400,39.09,-74.8279,68157.0,0.4288288288288288,0.12,0.0310679611650485,4.787706569254806,7.014496219213647,128.4470191226971,2.0025498900525185,9.16977243773415,30.86965670722721,1958.0,48.584759682569036,0,1,5.250531923745687,5.20464097427501,5.80602166592477,3.7462317875571713,3.7110618413502583,5.189762725625742,5.1936296994121545,4.979587838513104,1
340090214003,Cape May,Cape May Area 400,39.098,-74.8199,58750.0,0.3056206088992974,0.12,0.081967213114754,8.902489595245143,7.447100270971384,118.11378136773176,1.5246025759598285,12.04353524476283,31.436935727320357,1963.0,60.28944043809526,0,0,10.38910652000473,10.687888512777889,9.584584788977423,9.084348469210834,9.790393082498921,9.272522661666489,8.644151385437448,8.428219020417552,0
340090214004,Cape May,Cape May Area 400,39.106,-74.8119,48616.0,0.5097142857142857,0.12,0.0,11.18486943450394,6.863067049251323,130.1196424272767,1.6596822746282878,10.932958226292158,28.714497579146197,1947.0,43.758261624784545,1,0,10.541878898919485,12.726546214142088,10.484020321578896,9.732334003897002,12.376754679343964,12.189011319327868,11.358469495953463,12.961135978185006,1
340090214005,Cape May,Cape May Area 400,39.114000000000004,-74.8039,46111.0,0.382842509603073,0.12,0.0473186119873817,8.819139287264882,7.657697751905226,109.79446993781038,1.6468667997884419,9.04546832210045,26.801769622982665,1960.0,67.30274855699385,0,0,9.380898849433708,9.080747247507762,9.82294233957477,9.080232687258766,9.164713132779713,9.888022318513778,8.15323608848128,8.481408864664369,0
340090214006,Cape May,Cape May Area 400,39.122,-74.7959,41957.0,0.5239583333333333,0.12,0.1995841995841996,4.146267347330695,7.536225143664069,118.55513725026346,1.600813114976143,6.888846911851535,27.5700142092019,1947.0,60.14875138242107,0,0,5.459315866438134,6.466648704648291,5.886922319142114,6.425394431644648,4.87652096947422,3.3403100214495973,3.440888539611368,4.222281336925406,0
340090214007,Cape May,Cape May Area 400,39.13,-74.78790000000001,64688.0,0.2241379310344827,0.12,0.0,3.615585869185382,7.670022675713992,113.44270345619348,1.6388445929874436,10.152573400939337,24.042508897221982,1975.0,53.17876576648189,0,0,1.4674229139504567,5.0708189350781385,2.8926912189201373,1.9591234470469665,5.605714706170954,2.27782726110993,4.3936863181674735,5.5270714182586556,0
340090215001,Cape May,Cape May Area 500,39.092,-74.8359,103261.0,0.5053003533568905,0.12,0.0,7.5001718356972,7.359590496801545,143.35460942467026,1.5762894134475016,9.543517781875588,28.853107704227384,1949.0,46.598184999764804,0,0,10.119921494412676,7.98975983339961,6.903855966585028,4.480674397340222,8.153282209424434,8.034737297387213,6.427918961339602,6.926168699057209,0
340090215002,Cape May,Cape May Area 500,39.1,-74.8279,23676.0,0.1556122448979592,0.12,0.0,3.7218894204701214,7.384819920190006,108.01721963526404,2.057446632961089,8.007587638907612,31.09469832372696,1978.0,56.58785262476861,0,0,3.793703398834271,4.60022288135761,3.0289133502811953,2.5904101126556105,6.077910376180009,5.152554936938309,3.8854176361626207,4.9848818658336,0
340090215003,Cape May,Cape May Area 500,39.108000000000004,-74.8199,87868.0,0.4013157894736842,0.12,0.0331491712707182,12.032346625861695,7.4261909200968095,113.68941403334593,1.7584512806635677,6.891702275286336,30.110510770200598,1996.0,50.7037092892559,0,0,11.58387672962552,13.987643431560983,10.59708780089166,11.89904968861883,13.225692785667789,12.172563812328018,12.686920213684893,11.693616872434399,0
340090215004,Cape May,Cape May Area 500,39.116,-74.8119,103261.0,0.241412213740458,0.12,0.0134952766531713,0.05,7.309564318665386,103.26892874221235,1.5775783794127152,9.716516159780102,28.313441660308055,1986.0,57.177228228233695,0,0,0.7196986619362027,0.9423286434067306,0.05250703255614155,0.01,2.169935387231054,3.0710227779453607,0.8291174551435148,2.5839691947615613,0
340090216001,Cape May,Cape May Area 600,39.102000000000004,-74.8359,136042.0,0.1542912246865959,0.12,0.0,3.1283607295103986,7.092148950567331,117.15985201602543,1.8235372890266064,9.522667534494055,24.87338424708225,1958.0,70.27383188113784,0,0,2.9659477450089393,2.7957077717666836,1.6655801940193642,2.204153612025914,5.828258761344007,4.663711872166639,0.9963681259131127,2.8076002815154375,0
340090216002,Cape May,Cape May Area 600,39.11,-74.8279,67455.0,0.0,0.12,0.0957642725598526,5.389995677904167,7.834640282806138,122.32574822904195,1.6845038086871311,11.176239806312175,24.556111896779203,1974.0,62.012282690129325,0,0,5.89227577432646,4.495783441272012,5.300706591105429,6.111788753750564,5.356101800373371,5.501411767732839,5.059460330038806,4.334512881233006,0
340090216003,Cape May,Cape May Area 600,39.118,-74.8199,92813.0,0.5294117647058824,0.12,0.0,10.616959459632657,7.309764892584501,139.57336452470932,1.6546921138214454,11.286302528350447,25.484860646284268,1947.0,25.95070904270683,1,0,10.373025573142867,10.725866532691898,10.988795167429114,9.65878396416605,12.758501212210737,9.339273800237377,11.919530961423005,12.069224932775976,1
340090216004,Cape May,Cape May Area 600,39.126000000000005,-74.8119,55091.0,0.3965714285714286,0.12,0.0049937578027465,6.7457940693615015,7.190646464183199,125.17602592636294,1.6186976724408457,12.614686983305543,23.347331157263696,1959.0,39.62765534212144,0,0,8.565361991854193,6.396946598996281,7.076785281891259,7.254255714077998,9.159203284850463,8.176102296177929,7.782307179272263,9.418692437154283,0
340090216005,Cape May,Cape May Area 600,39.134,-74.8039,103261.0,0.2991452991452991,0.12,0.0,7.5476208398055995,7.034689644260266,122.91295709401645,1.6084949496649876,10.226093396483686,27.51069746978837,2001.0,48.3294845342436,0,1,11.07983049562315,8.17223163689653,7.022278612226865,6.672151514061199,9.687789446465196,7.250894251042443,7.995322922485838,8.386823827097412,1
340090216006,Cape May,Cape May Area 600,39.142,-74.7959,125083.0,0.0587102983638113,0.12,0.0,6.0737718532592515,7.3668561110749655,131.43889748373977,1.4630043978113971,9.901892521598938,15.369954232233322,2001.0,61.40863475674336,0,0,7.449045743629516,5.9070502913921565,4.38981029368327,4.627152904231683,6.740349077689415,6.065465292270243,5.89584950671189,5.938016396175746,0
340090216007,Cape May,Cape May Area 600,39.15,-74.78790000000001,72708.0,0.2392241379310344,0.12,0.0,5.773550351883877,6.966430365781118,122.52516252543501,1.394950708079528,8.518522267769463,24.544844503038483,1955.0,60.56998141181826,0,0,6.573075627494223,5.7516571509848555,7.134153126214871,5.443752704313003,3.7048573949772985,5.551275971088314,5.959572764630422,4.48071329300772,0
340090217011,Cape May,Cape May Area 701,39.1121,-74.8359,92348.0,0.0726950354609929,0.12,0.0368459837877671,3.892631527718907,7.661225390381752,156.7588943522906,1.7016109708843872,11.372750293337768,26.2903810395709,1980.0,57.42845726640742,0,0,3.865357235955371,5.62649938344436,1.968149169848809,3.619749741957002,7.548247382318391,3.1134402428641383,4.710631354962822,4.41090285007254,0
340090217012,Cape May,Cape May Area 701,39.1201,-74.8279,103261.0,0.0613496932515337,0.12,0.0270444301352221,5.292509738135036,7.16119096736336,120.74795892085638,1.6171876603858233,13.034228848410436,36.168427516109745,1985.0,56.85450816135614,0,0,7.0398792482751125,7.514057199853795,5.4417604760897955,6.884001492671724,4.5249489609162925,5.329111865242386,5.283899462409715,7.420023634474239,0
340090217021,Cape May,Cape May Area 702,39.1122,-74.8359,68906.0,0.0914454277286135,0.12,0.0,5.602103612597469,7.513637560460014,132.8045413908374,1.7776147624565701,11.01601836469164,26.037305487354992,1992.0,57.84371269418136,0,0,5.337065897060884,5.1469487637876625,7.256343303092198,5.613332168077199,8.757653626225157,5.6255839844316835,6.5564363870144815,6.5773623292632575,0
340090217022,Cape May,Cape May Area 702,39.120200000000004,-74.8279,96106.0,0.1109215017064846,0.12,0.1142625607779578,12.86382139800012,7.2709780539935505,137.75746940026775,1.5125146680669308,9.343923699073118,26.328704000614373,1978.0,55.53606491904941,0,0,13.794268683035938,12.868765973482715,12.984768862109725,12.710094241459547,12.541812853837591,12.549055090042273,14.307240485597,12.727520800784387,0
340090217023,Cape May,Cape May Area 702,39.1282,-74.8199,49792.0,0.0201612903225806,0.12,0.0370898716119828,0.05,7.231522214225911,120.40343194907032,1.4813084681801567,11.25376708182504,22.973480428063304,1987.0,63.83727585208646,0,0,0.05790733904147849,0.1971345822682674,1.4764902186156377,0.01,0.01,0.01,0.07472750380252763,0.01,0
340090218031,Cape May,Cape May Area 803,39.1223,-74.8359,61429.0,0.1359375,0.12,0.1290743155149935,4.109584724040478,7.466124143655715,129.82446799169625,1.7624268544042911,10.800712114355811,33.07954438946698,1962.0,58.63232583283948,0,0,3.307481840635913,4.854746101285139,4.690391136578953,3.0305487727680207,5.157611198644607,6.680280125614401,5.128155689107401,4.671418897246239,0
340090218032,Cape May,Cape May Area 803,39.1303,-74.8279,82636.0,0.2972181551976574,0.12,0.0,4.520742925854069,7.214604691019585,121.82985457885174,1.6016992336263753,12.360286006763971,23.091840231259134,1957.0,62.149292017488875,0,0,4.866401649465162,5.2992210785250355,3.008019261373846,3.792320913334254,5.407821468385934,5.913613932134456,4.3463890194534605,3.6527706917974485,0
340090218033,Cape May,Cape May Area 803,39.1383,-74.8199,78250.0,0.0136138613861386,0.12,0.0585146286571642,1.1265302667378534,7.690066038906855,131.1282496953603,1.774360070802818,14.319190149878605,34.62059410275637,1976.0,60.63198274122521,0,0,0.6226974149873012,0.9681642313236258,2.5892107294087525,0.08964294285533658,4.48924506999248,1.5627325072276228,1.131320117682418,1.6590202664154121,0
